ContactId;GenderCode;DoNotEMail;registration_date;sendsms;source;allownotification;balance;credit;debet;discount_summ;quantity;summ;average_cheque;last_transaction_date;churn_bool;has_last_week_transaction;has_last_month_transaction;has_last_halfyear_transaction;churn_prob
2847;2;1;28.11.2019 20:49;1;2;1;43 291,33;1 115 134,00;1 158 425,33;0;139;616 535,26;4 435,51;13.06.2021 14:56;0;1;1;1;0
2848;NULL;1;28.11.2019 20:50;1;2;1;23 487,88;789 531,00;813 018,88;0;42;336 634,47;8 015,11;14.06.2021 20:26;0;1;1;1;0
2849;NULL;1;28.11.2019 20:51;1;2;1;3 357,29;68 244,00;71 601,29;0;44;28 645,98;651,05;29.05.2021 14:54;0;0;1;1;0
2850;NULL;1;28.11.2019 20:52;1;2;1;5 779,90;54 646,00;60 425,90;0;19;36 196,09;1 905,06;05.06.2021 15:46;0;1;1;1;0
2851;NULL;1;28.11.2019 20:58;1;2;1;563,08;64 806,00;65 369,08;0;40;38 714,01;967,85;12.06.2021 19:14;0;1;1;1;0
2852;NULL;1;28.11.2019 21:04;1;2;1;36 452,32;847 480,00;883 932,32;0;57;385 217,94;6 758,21;31.05.2021 14:09;0;0;1;1;0
2853;NULL;1;28.11.2019 21:05;1;2;1;1 239,85;40 518,49;41 758,34;0;13;10 725,76;825,06;28.02.2021 16:50;0;0;0;1;0
2854;NULL;1;28.11.2019 21:15;1;2;1;1 088,44;227 856,00;228 944,44;0;14;119 092,28;8 506,59;17.05.2021 16:32;0;0;1;1;0
2855;NULL;1;2019-11-28 21:45:36.020;1;2;1;3 705,04;16 724,00;20 429,04;0;38;19 887,15;523,35;06.06.2021 21:18;0;1;1;1;0
2856;NULL;1;28.11.2019 22:22;1;2;1;880,48;13 605,00;14 485,48;0;60;11 949,85;199,16;13.06.2021 13:13;0;1;1;1;0
2857;NULL;1;28.11.2019 22:24;1;2;1;11 286,21;90 576,88;101 863,09;0;7;46 715,04;6 673,58;04.04.2021 21:21;0;0;0;1;0
2858;NULL;1;2019-11-28 22:26:23.027;1;2;1;0;12 653,34;12 653,34;0;1;7 653,34;7 653,34;04.11.2020 21:28;0;0;0;0;0
2859;NULL;1;2019-11-28 22:30:25.063;1;2;1;11 370,54;537 242,00;548 612,54;0;42;298 280,99;7 101,93;08.06.2021 10:06;0;1;1;1;0
2860;1;1;28.11.2019 23:02;1;2;1;10 413,70;136 669,00;147 082,70;0;17;65 928,54;3 878,15;12.01.2021 22:20;0;0;0;1;0
2861;NULL;1;28.11.2019 23:13;1;2;1;1 250,87;37 431,00;38 681,87;0;15;21 807,39;1 453,83;20.04.2021 18:05;0;0;0;1;0
2862;NULL;1;28.11.2019 23:22;1;2;1;1 209,61;832 721,00;833 930,61;0;385;602 185,40;1 564,12;13.06.2021 21:17;0;1;1;1;0
2863;NULL;1;28.11.2019 23:22;1;2;1;3 585,63;106 811,00;110 396,63;0;41;86 116,54;2 100,40;05.06.2021 14:59;0;1;1;1;0
2864;NULL;1;29.11.2019 5:22;1;2;1;1 366,88;424 131,00;425 497,88;0;249;255 732,71;1 027,04;14.06.2021 12:31;0;1;1;1;0
2865;NULL;1;29.11.2019 6:07;1;2;1;1 612,34;64 698,00;66 310,34;0;47;41 479,81;882,55;12.03.2021 7:56;0;0;0;1;0
2866;2;1;29.11.2019 7:24;0;2;1;12 870,07;48 145,97;61 016,04;0;3;36 016,04;12 005,35;02.06.2021 18:02;0;1;1;1;0
2867;NULL;1;29.11.2019 8:16;1;2;1;1 087,78;63 834,00;64 921,78;0;44;26 616,68;604,92;09.04.2021 15:51;0;0;0;1;0
2868;NULL;1;29.11.2019 8:29;1;2;1;1 737,21;5 835,43;7 572,64;0;5;7 592,74;1 518,55;08.06.2021 9:49;0;1;1;1;0
2869;NULL;1;29.11.2019 8:58;1;2;1;7 711,62;297 768,00;305 479,62;0;39;124 331,14;3 187,98;02.06.2021 10:53;0;1;1;1;0
2870;NULL;1;29.11.2019 9:27;1;2;1;2 863,20;71 844,00;74 707,20;0;59;49 309,69;835,76;11.06.2021 18:20;0;1;1;1;0
2871;NULL;1;29.11.2019 9:29;1;2;1;1 776,75;98 265,00;100 041,75;0;36;63 332,97;1 759,25;31.05.2021 9:30;0;0;1;1;0
2872;NULL;1;29.11.2019 9:34;1;2;1;344,52;42 573,00;42 917,52;0;128;57 272,01;447,44;14.06.2021 11:06;0;1;1;1;0
2873;NULL;1;29.11.2019 9:42;1;2;1;25 621,98;55 660,00;81 281,98;0;28;74 100,68;2 646,45;12.06.2021 14:55;0;1;1;1;0
2874;1;1;29.11.2019 10:01;1;2;1;0;1 315,69;1 315,69;0;5;1 315,69;263,14;12.10.2020 16:18;0;0;0;0;0
2875;NULL;1;2019-11-29 10:06:31.063;1;2;1;1 621,63;76 781,00;78 402,63;0;15;40 592,85;2 706,19;12.06.2021 15:42;0;1;1;1;0
2876;NULL;1;29.11.2019 10:09;1;2;1;14 686,33;153 338,89;168 025,22;0;20;107 784,64;5 389,23;04.04.2021 14:49;0;0;0;1;0
2877;NULL;1;29.11.2019 10:12;1;2;1;7 251,64;223 633,00;230 884,64;0;117;137 284,16;1 173,37;28.05.2021 16:17;0;0;1;1;0
2878;1;1;29.11.2019 10:14;0;2;1;26 696,89;1 395 179,00;1 421 875,89;0;92;630 186,41;6 849,85;10.06.2021 18:39;0;1;1;1;0
2879;NULL;1;29.11.2019 10:19;1;2;1;6 300,07;435 721,00;442 021,07;0;88;218 666,27;2 484,84;09.06.2021 17:19;0;1;1;1;0
2880;NULL;1;29.11.2019 10:30;1;2;1;4 509,72;124 191,00;128 700,72;0;23;68 685,32;2 986,32;23.04.2021 15:20;0;0;0;1;0
2881;NULL;1;29.11.2019 10:38;1;2;1;2 945,80;120 200,00;123 145,80;0;67;177 398,78;2 647,74;13.06.2021 11:47;0;1;1;1;0
2882;NULL;1;29.11.2019 10:48;1;2;1;3 212,68;43 317,82;46 530,50;0;75;58 176,43;775,69;12.06.2021 10:36;0;1;1;1;0
2883;NULL;1;29.11.2019 10:52;1;2;1;137,05;47 917,00;48 054,05;0;50;61 487,78;1 229,76;29.04.2021 10:49;0;0;0;1;0
2884;NULL;1;29.11.2019 10:56;1;2;1;2 451,19;61 821,00;64 272,19;0;77;54 774,26;711,35;29.05.2021 16:49;0;0;1;1;0
2885;NULL;1;29.11.2019 10:59;1;2;1;2 972,58;55 263,57;58 236,15;0;29;52 346,44;1 805,05;10.05.2021 13:24;0;0;1;1;0
2886;NULL;1;29.11.2019 11:00;1;2;1;2 879,94;7 701,00;10 580,94;0;15;13 320,55;888,04;17.12.2020 10:45;0;0;0;0;0
2887;NULL;1;29.11.2019 11:08;1;2;1;0;9 606,37;9 606,37;0;8;11 886,25;1 485,78;15.03.2021 11:52;0;0;0;1;0
2888;NULL;1;2019-11-29 11:19:09.003;1;2;1;4 363,16;166 449,00;170 812,16;0;167;153 548,88;919,45;12.06.2021 17:34;0;1;1;1;0
2889;NULL;1;29.11.2019 11:20;1;2;1;4 782,01;881 293,00;886 075,01;0;113;472 582,28;4 182,14;10.06.2021 14:34;0;1;1;1;0
2890;2;1;29.11.2019 11:23;1;2;1;2 983,57;926 922,00;929 905,57;0;199;713 068,20;3 583,26;14.06.2021 15:00;0;1;1;1;0
2891;NULL;1;29.11.2019 11:25;1;2;1;21 804,27;745 553,00;767 357,27;0;24;213 244,81;8 885,20;25.04.2021 13:34;0;0;0;1;0
2892;1;1;29.11.2019 11:27;1;2;1;1 476,15;1 760,36;3 236,51;0;2;3 236,51;1 618,26;18.04.2021 17:13;0;0;0;1;0
2893;NULL;1;29.11.2019 11:27;1;2;1;350,41;608 218,00;608 568,41;0;184;338 204,65;1 838,07;12.06.2021 13:06;0;1;1;1;0
2894;NULL;1;29.11.2019 11:34;1;2;1;7 880,72;189 055,00;196 935,72;0;69;120 777,37;1 750,40;24.05.2021 9:07;0;0;1;1;0
2895;NULL;1;29.11.2019 11:36;1;2;1;1 968,11;29 427,93;31 396,04;0;10;16 620,09;1 662,01;09.04.2021 14:44;0;0;0;1;0
2896;NULL;1;29.11.2019 11:39;1;2;1;26 026,54;538 673,00;564 699,54;0;17;194 053,79;11 414,93;07.05.2021 18:21;0;0;1;1;0
2897;NULL;1;2019-11-29 11:40:44.050;1;2;1;823,65;113 555,00;114 378,65;0;55;67 417,38;1 225,77;12.06.2021 14:51;0;1;1;1;0
2898;NULL;1;29.11.2019 11:42;1;2;1;1 360,23;70 785,00;72 145,23;0;34;57 396,14;1 688,12;12.06.2021 10:19;0;1;1;1;0
2899;NULL;1;29.11.2019 11:44;1;2;1;3 144,11;42 487,00;45 631,11;0;25;29 784,74;1 191,39;06.05.2021 11:28;0;0;1;1;0
2900;NULL;1;29.11.2019 11:44;1;2;1;2 464,54;247 571,00;250 035,54;0;151;217 684,36;1 441,62;11.06.2021 13:37;0;1;1;1;0
2901;NULL;1;29.11.2019 11:47;1;2;1;0;10 850,00;10 850,00;0;6;10 899,12;1 816,52;12.07.2020 12:07;0;0;0;0;0
2902;NULL;1;29.11.2019 11:50;1;2;1;36 721,13;693 937,00;730 658,13;0;127;439 249,36;3 458,66;12.06.2021 15:41;0;1;1;1;0
2903;NULL;1;29.11.2019 11:58;1;2;1;4 359,53;31 072,00;35 431,53;0;18;30 631,85;1 701,77;14.04.2021 14:52;0;0;0;1;0
2904;NULL;1;29.11.2019 12:03;1;2;1;833,8;6 614,00;7 447,80;0;19;8 854,48;466,03;23.12.2020 11:20;0;0;0;0;0
2905;NULL;1;29.11.2019 12:05;1;2;1;796,02;118 904,00;119 700,02;0;189;124 728,72;659,94;13.06.2021 17:30;0;1;1;1;0
2906;NULL;1;29.11.2019 12:07;1;2;1;1 728,80;359 965,90;361 694,70;0;103;26 129,47;253,68;12.06.2021 20:08;0;1;1;1;0
2907;2;1;29.11.2019 12:09;1;2;1;0;72 128,69;72 128,69;0;196;66 443,63;339;08.11.2020 14:59;0;0;0;0;0
2908;NULL;1;29.11.2019 12:10;1;2;1;426,42;20 415,00;20 841,42;0;30;17 734,46;591,15;09.05.2021 19:30;0;0;1;1;0
2909;NULL;1;29.11.2019 12:10;1;2;1;842,34;16 406,00;17 248,34;0;25;13 658,62;546,34;09.05.2021 19:29;0;0;1;1;0
2910;NULL;1;29.11.2019 12:12;1;2;1;0;595,25;595,25;0;8;1 278,68;159,84;29.04.2021 10:40;0;0;0;1;0
2911;NULL;1;29.11.2019 12:13;1;2;1;1 791,94;105 171,00;106 962,94;0;302;128 302,69;424,84;14.06.2021 19:20;0;1;1;1;0
2912;NULL;1;29.11.2019 12:15;1;2;1;60,7;49 362,00;49 422,70;0;334;84 237,24;252,21;07.06.2021 10:33;0;1;1;1;0
2913;NULL;1;29.11.2019 12:16;1;2;1;1 017,21;600 299,00;601 316,21;0;160;393 046,78;2 456,54;11.06.2021 13:46;0;1;1;1;0
2914;NULL;1;29.11.2019 12:19;1;2;1;229,72;21 423,00;21 652,72;0;24;12 613,90;525,58;26.05.2021 11:32;0;0;1;1;0
2915;NULL;1;29.11.2019 12:22;1;2;1;2 466,16;200 061,00;202 527,16;0;171;209 858,31;1 227,24;13.06.2021 11:03;0;1;1;1;0
2916;NULL;1;29.11.2019 12:22;1;2;1;14 386,81;982 194,00;996 580,81;0;52;385 457,44;7 412,64;14.06.2021 13:18;0;1;1;1;0
2917;NULL;1;29.11.2019 12:27;1;2;1;0;38 955,45;38 955,45;0;25;28 367,51;1 134,70;20.08.2020 12:22;0;0;0;0;0
2918;NULL;1;29.11.2019 12:35;1;2;1;2 611,77;8 559,03;11 170,80;0;8;15 248,65;1 906,08;12.01.2021 10:39;0;0;0;1;0
2919;NULL;1;29.11.2019 12:42;1;2;1;0;6 837,63;6 837,63;0;5;9 246,11;1 849,22;26.10.2020 20:43;0;0;0;0;0
2920;NULL;1;29.11.2019 12:47;1;2;1;1 011,95;42 500,00;43 511,95;0;42;39 198,58;933,3;25.04.2021 14:52;0;0;0;1;0
2921;NULL;1;29.11.2019 12:51;1;2;1;0;20 163,20;20 163,20;0;27;20 332,46;753,05;08.12.2020 21:19;0;0;0;0;0
2922;NULL;1;29.11.2019 12:56;1;2;1;172,89;315 350,00;315 522,89;0;146;278 341,89;1 906,45;14.06.2021 10:39;0;1;1;1;0
2923;NULL;1;29.11.2019 12:56;1;2;1;3 217,28;20 075,67;23 292,95;0;6;11 889,83;1 981,64;15.01.2021 13:58;0;0;0;1;0
2924;NULL;1;29.11.2019 13:07;1;2;1;1 003,69;224 944,00;225 947,69;0;111;187 503,35;1 689,22;10.06.2021 13:42;0;1;1;1;0
2925;NULL;1;29.11.2019 13:12;1;2;1;1 649,71;140 793,00;142 442,71;0;93;98 045,64;1 054,25;09.06.2021 13:43;0;1;1;1;0
2926;NULL;1;29.11.2019 13:16;1;2;1;152,56;12 238,00;12 390,56;0;25;24 516,25;980,65;17.02.2021 13:53;0;0;0;1;0
2927;NULL;1;29.11.2019 13:20;1;2;1;42 009,34;151 040,00;193 049,34;0;24;119 221,03;4 967,54;11.06.2021 10:43;0;1;1;1;0
2928;NULL;1;29.11.2019 13:21;1;2;1;1 469,25;61 792,00;63 261,25;0;22;50 827,89;2 310,36;04.06.2021 19:13;0;1;1;1;0
2929;NULL;1;29.11.2019 13:30;1;2;1;2 082,37;109 000,00;111 082,37;0;11;38 090,91;3 462,81;30.04.2021 9:45;0;0;0;1;0
2930;NULL;1;29.11.2019 13:34;1;2;1;7 888,94;5 553,72;13 442,66;0;5;8 105,66;1 621,13;25.12.2020 11:06;0;0;0;0;0
2931;1;1;29.11.2019 13:40;0;2;1;4 344,16;179 832,00;184 176,16;0;37;129 322,06;3 495,19;12.06.2021 14:43;0;1;1;1;0
2932;NULL;1;29.11.2019 13:40;1;2;1;12 894,81;34 022,00;46 916,81;0;30;60 568,75;2 018,96;06.06.2021 13:37;0;1;1;1;0
2933;NULL;1;29.11.2019 13:43;1;2;1;742,32;65 439,00;66 181,32;0;66;58 218,46;882,1;02.06.2021 14:54;0;1;1;1;0
2934;NULL;1;29.11.2019 13:46;1;2;1;1 085,05;5 713,00;6 798,05;0;15;14 411,35;960,76;19.05.2021 13:03;0;0;1;1;0
2935;NULL;1;29.11.2019 13:46;1;2;1;1 840,21;363 724,00;365 564,21;0;258;287 354,32;1 113,78;14.06.2021 9:13;0;1;1;1;0
2936;NULL;1;29.11.2019 13:49;1;2;1;187,18;16 230,00;16 417,18;0;62;44 191,28;712,76;09.06.2021 10:16;0;1;1;1;0
2937;NULL;1;29.11.2019 13:50;1;2;1;27 832,03;785 193,00;813 025,03;0;243;482 297,54;1 984,76;14.06.2021 12:59;0;1;1;1;0
2938;NULL;1;29.11.2019 13:52;1;2;1;64 867,05;27 349,00;92 216,05;0;33;35 236,38;1 067,77;22.05.2021 9:06;0;0;1;1;0
2939;NULL;1;2019-11-29 13:54:50.070;1;2;1;7 140,52;58 664,00;65 804,52;0;71;87 100,55;1 226,77;12.06.2021 11:35;0;1;1;1;0
2940;NULL;1;29.11.2019 13:55;1;2;1;164,56;155 369,00;155 533,56;0;109;235 181,33;2 157,63;10.06.2021 13:35;0;1;1;1;0
2941;NULL;1;29.11.2019 14:03;1;2;1;19 318,34;1 219 773,00;1 239 091,34;0;313;766 835,98;2 449,96;11.06.2021 13:13;0;1;1;1;0
2942;NULL;1;2019-11-29 14:08:39.020;1;2;1;1 709,56;17 921,00;19 630,56;0;21;23 298,73;1 109,46;21.05.2021 14:21;0;0;1;1;0
2943;NULL;1;2019-11-29 14:08:56.090;1;2;1;0;18 874,98;18 874,98;0;10;7 899,57;789,96;15.07.2020 12:05;0;0;0;0;0
2944;NULL;1;29.11.2019 14:12;1;2;1;174,29;96 912,00;97 086,29;0;68;128 660,74;1 892,07;10.06.2021 11:18;0;1;1;1;0
2945;NULL;1;29.11.2019 14:12;1;2;1;2 130,58;99 754,40;101 884,98;0;18;41 722,02;2 317,89;30.03.2021 17:40;0;0;0;1;0
2946;NULL;1;2019-11-29 14:17:54.043;1;2;1;179,66;22 216,00;22 395,66;0;16;11 341,63;708,85;03.06.2021 13:38;0;1;1;1;0
2947;NULL;1;29.11.2019 14:25;1;2;1;115,71;345 457,00;345 572,71;0;175;320 694,97;1 832,54;14.06.2021 9:34;0;1;1;1;0
2948;NULL;1;29.11.2019 14:25;1;2;1;0;27 666,38;27 666,38;0;37;18 668,69;504,56;11.08.2020 11:26;0;0;0;0;0
2949;NULL;1;29.11.2019 14:25;1;2;1;1 369,65;132 093,00;133 462,65;0;86;174 130,81;2 024,78;13.06.2021 19:28;0;1;1;1;0
2950;NULL;1;29.11.2019 14:27;1;2;1;4 385,00;66 442,00;70 827,00;0;64;46 847,85;732;07.05.2021 14:17;0;0;1;1;0
2951;NULL;1;29.11.2019 14:32;1;2;1;4 669,94;45 660,00;50 329,94;0;30;38 443,34;1 281,44;01.04.2021 11:22;0;0;0;1;0
2952;1;1;29.11.2019 14:34;0;2;1;2 496,99;474 068,00;476 564,99;0;181;312 789,21;1 728,12;04.05.2021 19:53;0;0;1;1;0
2953;NULL;1;29.11.2019 14:39;1;2;1;564,85;15 934,00;16 498,85;0;34;47 618,55;1 400,55;26.04.2021 15:45;0;0;0;1;0
2954;NULL;1;29.11.2019 14:42;1;2;1;2 686,85;512 175,00;514 861,85;0;83;278 843,02;3 359,55;06.06.2021 15:43;0;1;1;1;0
2955;NULL;1;29.11.2019 14:45;1;2;1;1 562,35;127 205,00;128 767,35;0;177;112 520,98;635,71;05.06.2021 12:23;0;1;1;1;0
2956;NULL;1;29.11.2019 14:55;1;2;1;89,9;11 035,69;11 125,59;0;17;7 563,60;444,92;09.04.2021 16:47;0;0;0;1;0
2957;NULL;1;29.11.2019 14:55;1;2;1;140,75;212 685,00;212 825,75;0;62;146 419,75;2 361,61;10.06.2021 15:41;0;1;1;1;0
2958;NULL;1;29.11.2019 14:58;1;2;1;2 973,87;38 414,00;41 387,87;0;27;35 737,53;1 323,61;22.05.2021 17:24;0;0;1;1;0
2959;NULL;1;29.11.2019 14:59;1;2;1;2 029,26;12 327,00;14 356,26;0;19;38 815,71;2 042,93;28.05.2021 12:59;0;0;1;1;0
2960;NULL;1;29.11.2019 15:04;1;2;1;30 753,82;27 101,38;57 855,20;0;12;22 979,64;1 914,97;08.01.2021 12:29;0;0;0;1;0
2961;NULL;1;29.11.2019 15:08;1;2;1;0;11 904,42;11 904,42;0;7;6 647,11;949,59;20.06.2020 12:32;0;0;0;0;0
2962;NULL;1;29.11.2019 15:08;0;2;1;16 161,09;746 883,00;763 044,09;0;186;695 394,40;3 738,68;12.06.2021 17:14;0;1;1;1;0
2963;2;1;29.11.2019 15:11;1;2;1;0;435 511,25;435 511,25;0;68;281 142,93;4 134,45;15.11.2020 19:13;0;0;0;0;0
2964;NULL;1;29.11.2019 15:12;1;2;1;1 705,33;93 286,00;94 991,33;0;32;49 030,86;1 532,21;25.05.2021 16:56;0;0;1;1;0
2965;NULL;1;29.11.2019 15:22;1;2;1;1 895,64;42 748,00;44 643,64;0;34;24 338,28;715,83;14.04.2021 10:21;0;0;0;1;0
2966;NULL;1;29.11.2019 15:23;1;2;1;2 363,52;179 656,00;182 019,52;0;163;128 336,96;787,34;10.06.2021 15:03;0;1;1;1;0
2967;2;1;2019-11-29 15:34:42.073;1;2;1;4 021,86;61 138,00;65 159,86;0;32;41 619,43;1 300,61;11.06.2021 12:10;0;1;1;1;0
2968;NULL;1;2019-11-29 15:35:06.037;1;2;1;454,47;33 575,34;34 029,81;0;12;14 186,96;1 182,25;31.01.2021 14:49;0;0;0;1;0
2969;NULL;1;29.11.2019 15:37;1;2;1;570,93;126 765,00;127 335,93;0;275;102 377,27;372,28;12.06.2021 18:51;0;1;1;1;0
2970;NULL;1;2019-11-29 15:43:40.047;1;2;1;10 085,65;480 672,00;490 757,65;0;391;358 741,45;917,5;10.06.2021 19:54;0;1;1;1;0
2971;NULL;1;29.11.2019 16:03;1;2;1;1 832,54;203 025,00;204 857,54;0;39;98 462,61;2 524,68;14.06.2021 14:55;0;1;1;1;0
2972;NULL;1;29.11.2019 16:10;1;2;1;0;6 425,27;6 425,27;0;7;6 443,16;920,45;11.09.2020 11:53;0;0;0;0;0
2973;1;1;2019-11-29 16:16:41.083;0;2;1;1 812,51;62 179,00;63 991,51;0;28;38 560,89;1 377,17;12.06.2021 19:59;0;1;1;1;0
2974;2;1;2019-11-29 16:16:50.000;1;2;1;59 508,49;38 205,89;97 714,38;0;6;31 350,38;5 225,06;21.12.2020 17:52;0;0;0;0;0
2975;NULL;1;29.11.2019 16:17;1;2;1;2 924,97;235 218,00;238 142,97;0;105;147 273,08;1 402,60;13.06.2021 11:19;0;1;1;1;0
2976;NULL;1;29.11.2019 16:22;1;2;1;0;477 149,96;477 149,96;0;55;174 557,13;3 173,77;14.11.2020 14:31;0;0;0;0;0
2977;NULL;1;29.11.2019 16:22;1;2;1;0;3 853,09;3 853,09;0;2;8 539,67;4 269,84;26.05.2021 14:03;0;0;1;1;0
2978;NULL;1;29.11.2019 16:23;1;2;1;4 385,05;152 793,00;157 178,05;0;93;119 106,22;1 280,71;11.06.2021 18:08;0;1;1;1;0
2979;NULL;1;29.11.2019 16:25;1;2;1;2 000,60;119 390,00;121 390,60;0;256;177 051,35;691,61;14.06.2021 8:04;0;1;1;1;0
2980;NULL;1;29.11.2019 16:28;1;2;1;2 078,55;4 919,00;6 997,55;0;12;7 037,90;586,49;26.04.2021 18:21;0;0;0;1;0
2981;NULL;1;29.11.2019 16:33;1;2;1;10 947,51;37 102,00;48 049,51;0;10;17 073,75;1 707,38;13.02.2021 14:30;0;0;0;1;0
2982;NULL;1;29.11.2019 16:36;1;2;1;15 727,79;216 075,00;231 802,79;0;14;65 788,51;4 699,18;30.04.2021 17:27;0;0;0;1;0
2983;NULL;1;29.11.2019 16:37;1;2;1;0;40 705,81;40 705,81;0;12;23 537,33;1 961,44;03.12.2020 15:28;0;0;0;0;0
2984;NULL;1;29.11.2019 16:38;1;2;1;6 171,88;17 712,00;23 883,88;0;79;35 997,20;455,66;11.06.2021 8:57;0;1;1;1;0
2985;NULL;1;29.11.2019 16:41;1;2;1;0;18 659,70;18 659,70;0;25;9 661,41;386,46;26.10.2020 8:17;0;0;0;0;0
2986;NULL;1;29.11.2019 16:41;1;2;1;2 957,82;22 758,00;25 715,82;0;14;31 905,70;2 278,98;21.03.2021 11:23;0;0;0;1;0
2987;NULL;1;29.11.2019 16:49;1;2;1;1 920,45;66 506,00;68 426,45;0;69;105 004,33;1 521,80;10.05.2021 16:55;0;0;1;1;0
2988;NULL;1;29.11.2019 16:51;1;2;1;1 294,89;26 484,95;27 779,84;0;18;16 151,14;897,29;19.05.2021 17:02;0;0;1;1;0
2989;NULL;1;29.11.2019 17:07;1;2;1;1 062,79;225 948,00;227 010,79;0;217;183 673,70;846,42;14.06.2021 16:05;0;1;1;1;0
2990;2;1;29.11.2019 17:08;0;2;1;20 939,06;970 872,00;991 811,06;0;45;451 553,03;10 034,51;13.06.2021 21:02;0;1;1;1;0
2991;NULL;1;29.11.2019 17:11;1;2;1;1 501,97;86 893,96;88 395,93;0;20;34 499,03;1 724,95;23.05.2021 15:21;0;0;1;1;0
2992;NULL;1;29.11.2019 17:18;1;2;1;0;23 380,42;23 380,42;0;8;20 304,85;2 538,11;08.12.2020 17:34;0;0;0;0;0
2993;NULL;1;2019-11-29 17:19:49.083;1;2;1;13 600,24;908 698,00;922 298,24;0;51;472 625,95;9 267,18;04.06.2021 16:10;0;1;1;1;0
2994;NULL;1;2019-11-29 17:26:55.030;1;2;1;24 153,31;19 168,66;43 321,97;0;16;26 831,60;1 676,98;14.12.2020 14:00;0;0;0;0;0
2995;NULL;1;29.11.2019 17:29;1;2;1;1 441,96;558 076,00;559 517,96;0;424;383 792,53;905,17;14.06.2021 8:38;0;1;1;1;0
2996;NULL;1;29.11.2019 17:31;1;2;1;10 575,22;284 948,00;295 523,22;0;28;101 688,18;3 631,72;10.06.2021 17:12;0;1;1;1;0
2997;NULL;1;29.11.2019 17:33;1;2;1;8 178,11;104 620,00;112 798,11;0;27;50 241,11;1 860,78;02.05.2021 15:34;0;0;1;1;0
2998;NULL;1;29.11.2019 17:42;1;2;1;11 538,29;124 848,00;136 386,29;0;21;66 971,21;3 189,11;14.05.2021 18:44;0;0;1;1;0
2999;NULL;1;2019-11-29 17:45:06.073;1;2;1;11 641,83;49 521,97;61 163,80;0;4;36 419,44;9 104,86;27.03.2021 11:38;0;0;0;1;0
3000;NULL;1;2019-11-29 17:55:10.097;1;2;1;5 569,90;488 085,00;493 654,90;0;66;221 272,48;3 352,61;10.06.2021 17:06;0;1;1;1;0
3001;NULL;1;29.11.2019 17:55;1;2;1;13 351,21;27 522,00;40 873,21;0;6;25 918,73;4 319,79;16.04.2021 19:14;0;0;0;1;0
3002;NULL;1;29.11.2019 18:08;1;2;1;6 898,08;376 312,00;383 210,08;0;149;255 564,02;1 715,19;07.06.2021 18:49;0;1;1;1;0
3003;NULL;1;29.11.2019 18:21;1;2;1;3 024,97;482 015,00;485 039,97;0;164;292 661,99;1 784,52;14.06.2021 14:00;0;1;1;1;0
3004;NULL;1;29.11.2019 18:21;1;2;1;10 525,12;803 318,00;813 843,12;0;97;416 623,94;4 295,09;01.06.2021 18:00;0;1;1;1;0
3005;NULL;1;29.11.2019 18:22;1;2;1;1 664,25;23 210,00;24 874,25;0;75;45 688,85;609,18;04.06.2021 11:37;0;1;1;1;0
3006;NULL;1;29.11.2019 18:30;1;2;1;45 584,78;362 295,00;407 879,78;0;27;195 674,88;7 247,22;28.05.2021 21:14;0;0;1;1;0
3007;NULL;1;29.11.2019 18:32;1;2;1;929,3;330 364,00;331 293,30;0;203;283 964,18;1 398,84;14.06.2021 19:55;0;1;1;1;0
3008;NULL;1;29.11.2019 18:43;1;2;1;1 222,34;73 967,00;75 189,34;0;37;65 395,11;1 767,44;11.06.2021 15:42;0;1;1;1;0
3009;NULL;1;29.11.2019 18:57;1;2;1;2 226,17;70 039,00;72 265,17;0;32;47 186,15;1 474,57;04.06.2021 9:57;0;1;1;1;0
3010;NULL;1;29.11.2019 19:01;1;2;1;4 768,02;143 829,00;148 597,02;0;37;87 287,83;2 359,13;11.06.2021 15:44;0;1;1;1;0
3011;1;1;29.11.2019 19:03;1;2;1;1 371,40;33 116,81;34 488,21;0;10;24 750,46;2 475,05;18.04.2021 18:36;0;0;0;1;0
3012;NULL;1;29.11.2019 19:06;1;2;1;14 647,82;587 206,00;601 853,82;0;59;345 832,23;5 861,56;12.06.2021 14:56;0;1;1;1;0
3013;NULL;1;29.11.2019 19:07;1;2;1;3 701,18;118 370,00;122 071,18;0;11;26 251,42;2 386,49;14.03.2021 13:41;0;0;0;1;0
3014;NULL;1;29.11.2019 19:10;1;2;1;1 533,90;113 316,00;114 849,90;0;197;90 163,00;457,68;02.04.2021 16:46;0;0;0;1;0
3015;NULL;1;29.11.2019 19:25;1;2;1;12 529,74;631 978,00;644 507,74;0;204;433 895,64;2 126,94;13.06.2021 19:25;0;1;1;1;0
3016;1;1;29.11.2019 19:26;1;2;1;846;122 511,00;123 357,00;0;67;74 785,85;1 116,21;28.05.2021 8:07;0;0;1;1;0
3017;NULL;1;29.11.2019 19:30;1;2;1;1 397,66;7 709,00;9 106,66;0;21;26 796,99;1 276,05;12.05.2021 14:27;0;0;1;1;0
3018;NULL;1;29.11.2019 19:36;1;2;1;4 326,67;63 702,00;68 028,67;0;85;41 864,42;492,52;12.06.2021 9:58;0;1;1;1;0
3019;NULL;1;29.11.2019 19:43;1;2;1;165,89;35 923,00;36 088,89;0;25;25 050,44;1 002,02;15.12.2020 13:52;0;0;0;0;0
